cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	gb|ABK25014.1|	0	72.748	84.23	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	ref|XP_027357690.1|	0	72.311	82.15	protein COBRA-like [Abrus precatorius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	gb|ABS88990.1|	0	75.061	85.47	ch-cobra [Cunninghamia lanceolata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	gb|KAF7822382.1|	0	71.495	83.88	protein COBRA-like [Senna tora]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	gb|OVA00832.1|	0	70.88	81.49	COBRA [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	gb|KAF5180874.1|	0	70.404	80.27	Cobra-like protein [Thalictrum thalictroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	ref|XP_010260537.1|	0	70.776	81.96	PREDICTED: protein COBRA-like isoform X1 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	gb|KAB2004082.1|	0	73.976	86.27	hypothetical protein ES319_D11G174000v1 [Gossypium barbadense]<>hypothetical protein GOBAR_AA36109 [Gossypium barbadense]<>hypothetical protein ES288_D11G184000v1 [Gossypium darwinii]<>hypothetical protein E1A91_D11G177900v1 [Gossypium mustelinum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179276_c0_g1_i1:396-1811(+)	5.9794997919002	0.00063066147859438	R_cType	ref|XP_003552600.1|	0	71.396	83.07	protein COBRA [Glycine max]<>protein COBRA-like [Glycine soja]<>protein COBRA-like [Glycine soja]<>hypothetical protein GLYMA_18G272000v4 [Glycine max]<>hypothetical protein JHK86_051574 [Glycine max]<>hypothetical protein JHK85_052434 [Glycine max]<>Protein COBRA [Glycine soja]<>hypothetical protein GLYMA_18G272000v4 [Glycine max]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	ref|XP_002274361.1|	0	75.722	84.55	PREDICTED: L-aspartate oxidase, chloroplastic [Vitis vinifera]<>PREDICTED: L-aspartate oxidase, chloroplastic [Vitis vinifera]<>PREDICTED: L-aspartate oxidase, chloroplastic [Vitis vinifera]<>PREDICTED: L-aspartate oxidase, chloroplastic [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	ref|XP_034706597.1|	0	76.603	85.62	L-aspartate oxidase, chloroplastic isoform X1 [Vitis riparia]<>L-aspartate oxidase, chloroplastic isoform X1 [Vitis riparia]<>L-aspartate oxidase, chloroplastic isoform X1 [Vitis riparia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	gb|PON56193.1|	0	70.662	81.39	L-aspartate oxidase [Trema orientale]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	gb|KAF8399716.1|	0	72.52	82.28	hypothetical protein HHK36_015586 [Tetracentron sinense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	gb|OVA09836.1|	0	69.782	81.15	FAD binding domain [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	gb|KAF5958700.1|	0	72.039	83.22	hypothetical protein HYC85_005925 [Camellia sinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	ref|XP_028074942.1|	0	72.039	83.22	L-aspartate oxidase, chloroplastic [Camellia sinensis]<>hypothetical protein TEA_027192 [Camellia sinensis var. sinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	dbj|GAV67959.1|	0	69.243	79.6	FAD_binding_2 domain-containing protein/Succ_DH_flav_C domain-containing protein [Cephalotus follicularis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	ref|XP_004304621.1|	0	72.833	83.5	PREDICTED: L-aspartate oxidase, chloroplastic [Fragaria vesca subsp. vesca]<>PREDICTED: L-aspartate oxidase, chloroplastic [Fragaria vesca subsp. vesca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179426_c0_g1_i1:225-2318(-)	2.9551712021752	0.0124237914566662	R_cType	ref|XP_002517324.1|	0	76.773	86.52	L-aspartate oxidase, chloroplastic [Ricinus communis]<>L-aspartate oxidase, chloroplastic [Ricinus communis]<>l-aspartate oxidase, putative [Ricinus communis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179539_c0_g2_i1:200-868(+)	7.0016437296533	0.0016460993239321	R_cType	gb|ADE76058.1|	4.7e-41	51.232	65.02	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179539_c0_g2_i1:200-868(+)	7.0016437296533	0.0016460993239321	R_cType	gb|ADE77138.1|	4.46e-33	46.766	59.2	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179543_c2_g1_i2:98-967(+)	4.97949065085338	0.0208755586616436	R_cType	gb|ABK24874.1|	1.48e-140	73.7	78.59	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	gb|ABR15470.1|	1.35e-61	80.153	87.79	sucrose synthase [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	gb|AAQ18911.1|	6.1e-54	65.649	79.39	sucrose synthase, partial [Actinidia deliciosa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	gb|PQQ14385.1|	7.89e-53	68.033	83.61	sucrose synthase 3 [Prunus yedoensis var. nudiflora]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	ref|XP_006838088.1|	3.99e-51	71.756	77.86	sucrose synthase 2 [Amborella trichopoda]<>sucrose synthase 2 [Amborella trichopoda]<>sucrose synthase 2 [Amborella trichopoda]<>hypothetical protein AMTR_s00106p00019920 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	ref|XP_038682199.1|	1.57e-50	66.667	84.85	sucrose synthase 2 [Tripterygium wilfordii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	gb|KAF2325136.1|	1.69e-50	61.832	77.1	hypothetical protein GH714_023007 [Hevea brasiliensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	gb|RVW54578.1|	2.83e-50	64.885	78.63	Sucrose synthase 2 [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	ref|XP_010558842.1|	3.1e-50	61.069	80.15	PREDICTED: sucrose synthase 3-like [Tarenaya hassleriana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	ref|XP_021889177.1|	5.01e-50	63.78	78.74	sucrose synthase 3-like [Carica papaya]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179659_c0_g1_i1:2-433(+)	4.24533895127269	0.00850032036385725	R_cType	gb|PSR94743.1|	9.64e-50	64.122	79.39	Sucrose synthase, partial [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179889_c0_g1_i1:388-765(+)	2.07910951530369	0.0137667458578183	R_cType	gb|ABK25800.1|	9.1e-82	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179889_c0_g1_i1:388-765(+)	2.07910951530369	0.0137667458578183	R_cType	gb|ABK21237.1|	6.42e-30	57.6	70.4	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179889_c0_g1_i1:388-765(+)	2.07910951530369	0.0137667458578183	R_cType	gb|ABK25135.1|	1.7e-24	61.856	75.26	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179889_c0_g1_i1:388-765(+)	2.07910951530369	0.0137667458578183	R_cType	gb|ABK25605.1|	9.03e-24	43.651	64.29	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179889_c0_g1_i1:388-765(+)	2.07910951530369	0.0137667458578183	R_cType	gb|ABK21334.1|	1.46e-23	42.857	64.29	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|ABR18366.1|	0	99.307	99.31	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	emb|CCC55428.1|	0	94.688	97.69	phosphoserine aminotransferase [Pinus pinaster]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|KAF3440865.1|	0	69.977	81.29	hypothetical protein FNV43_RR19151 [Rhamnella rubrinervis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	ref|XP_006837940.1|	0	70.345	82.76	phosphoserine aminotransferase 1, chloroplastic [Amborella trichopoda]<>hypothetical protein AMTR_s00102p00039710 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|KAF3780012.1|	0	71.494	81.84	Phosphoserine aminotransferase 1 [Nymphaea thermarum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|TMW90550.1|	0	69.635	80.82	hypothetical protein EJD97_015560 [Solanum chilense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|KAD2804745.1|	0	69.977	81.29	hypothetical protein E3N88_38122 [Mikania micrantha]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	ref|XP_019054451.1|	0	70.302	82.13	PREDICTED: phosphoserine aminotransferase 1, chloroplastic-like [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|KAD2804753.1|	0	74.177	85.57	hypothetical protein E3N88_38130 [Mikania micrantha]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180407_c0_g1_i1:760-2061(-)	2.37216996149195	0.000212876090440252	R_cType	gb|RWR85413.1|	0	76.336	86.77	phosphoserine aminotransferase 2, chloroplastic [Cinnamomum micranthum f. kanehirae]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	ref|XP_020531276.1|	2.29e-75	39.655	55.17	uncharacterized protein LOC18447416 [Amborella trichopoda]<>hypothetical protein AMTR_s00061p00074900 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	ref|XP_031479633.1|	3.21e-72	35.565	50	uncharacterized protein LOC116250232 [Nymphaea colorata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	ref|XP_028093023.1|	2.57e-71	34.909	48.63	uncharacterized protein LOC114293192 isoform X1 [Camellia sinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	gb|KAF8414331.1|	6.16e-71	35.075	48.96	hypothetical protein HHK36_002332 [Tetracentron sinense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	gb|OVA04139.1|	3.33e-70	36.102	49.66	hypothetical protein BVC80_1501g3 [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	ref|XP_009359477.1|	2.23e-68	34.553	48.46	PREDICTED: uncharacterized protein LOC103950050 isoform X1 [Pyrus x bretschneideri]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	ref|XP_026401225.1|	3.81e-68	36.062	50.49	uncharacterized protein LOC113297043 isoform X1 [Papaver somniferum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	ref|XP_024174246.1|	2.07e-67	32.555	44.53	uncharacterized protein LOC112179997 isoform X1 [Rosa chinensis]<>hypothetical protein RchiOBHm_Chr7g0190821 [Rosa chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	gb|KAB2609192.1|	2.11e-67	34.407	48.32	hypothetical protein D8674_012360 [Pyrus ussuriensis x Pyrus communis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180482_c0_g1_i1:474-2408(+)	4.27281803910576	0.0387498055164231	R_cType	gb|PQM37285.1|	2.39e-67	32.184	47.7	uncharacterized protein Pyn_32315 [Prunus yedoensis var. nudiflora]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_006826421.1|	0	71.88	82.03	calcium-dependent protein kinase 10 [Amborella trichopoda]<>hypothetical protein AMTR_s00004p00161280 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	gb|KAF3785490.1|	0	70.707	79.63	Calcium-dependent protein kinase 1 [Nymphaea thermarum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_002514436.1|	0	68.571	81.34	calcium-dependent protein kinase 1 [Ricinus communis]<>calcium-dependent protein kinase, putative [Ricinus communis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	gb|EOY19314.1|	0	69.849	80.07	Calcium dependent protein kinase 1 [Theobroma cacao]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_017984839.1|	0	69.849	79.9	PREDICTED: calcium-dependent protein kinase 1 [Theobroma cacao]<>PREDICTED: calcium-dependent protein kinase 1 [Theobroma cacao]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_031475814.1|	0	70.756	80	calcium-dependent protein kinase 10-like [Nymphaea colorata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	gb|KAF6169960.1|	0	68.301	79.08	hypothetical protein GIB67_034352 [Kingdonia uniflora]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_008803232.2|	0	68.099	79.67	calcium-dependent protein kinase 10 [Phoenix dactylifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_039140730.1|	0	68.421	79.44	calcium-dependent protein kinase 10-like [Dioscorea cayenensis subsp. rotundata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180604_c0_g1_i1:317-2098(-)	3.11796121762004	0.000552982274800052	R_cType	ref|XP_021296280.1|	0	69.682	79.73	calcium-dependent protein kinase 1-like isoform X1 [Herrania umbratica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	gb|ABK24505.1|	0	73.491	84.7	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_010927999.1|	0	54.664	75.27	probable amino acid permease 7 isoform X1 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	gb|OVA19702.1|	0	56.833	75.05	Amino acid transporter [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_010252957.1|	0	55.556	76.44	PREDICTED: probable amino acid permease 7 isoform X3 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_010644647.1|	0	53.533	73.88	PREDICTED: probable amino acid permease 7 isoform X3 [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_034899616.1|	0	54.626	74.89	probable amino acid permease 7 isoform X1 [Populus alba]<>putative amino acid permease 7 isoform X2 [Populus alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_034899621.1|	0	54.486	74.18	probable amino acid permease 7 [Populus alba]<>probable amino acid permease 7 [Populus alba]<>probable amino acid permease 7 [Populus alba]<>putative amino acid permease 7 [Populus alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_011039846.1|	0	55.066	74.89	PREDICTED: probable amino acid permease 7 isoform X2 [Populus euphratica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_010252954.1|	0	55.333	75.78	PREDICTED: probable amino acid permease 7 isoform X1 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180620_c2_g2_i2:574-1953(+)	3.94763459465148	0.000827720555601387	R_cType	ref|XP_024449557.1|	0	54.626	74.67	probable amino acid permease 7 isoform X3 [Populus trichocarpa]<>hypothetical protein POPTR_001G470000 [Populus trichocarpa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|ACN40984.1|	3.29e-120	64.094	73.83	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|ABG46324.1|	5.24e-110	66.304	76.09	putative pectin methylesterase, partial [Picea abies]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|QIR83164.1|	9.35e-88	51.877	69.62	pectin methylesterase 6 [Cunninghamia lanceolata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|QIR83182.1|	1.21e-86	55	67.67	pectin methylesterase 24 [Cunninghamia lanceolata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|ABQ42392.1|	2.64e-83	51.178	68.01	pectin methylesterase-like protein [Taiwania cryptomerioides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|ABZ89800.1|	9.23e-78	49.831	65.76	pectin methylesterase-like protein [Taiwania cryptomerioides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|QIR83186.1|	7.76e-74	48.837	62.79	pectin methylesterase 28 [Cunninghamia lanceolata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	ref|XP_017258529.1|	1.51e-51	38.811	60.49	PREDICTED: pectinesterase [Daucus carota subsp. sativus]<>hypothetical protein DCAR_022648 [Daucus carota subsp. sativus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	gb|RXH88933.1|	2.56e-48	38.305	57.29	hypothetical protein DVH24_000532 [Malus domestica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180653_c0_g1_i1:2-868(-)	2.65651177199137	0.0497879940873056	R_cType	ref|XP_023907244.1|	4.73e-48	38.732	59.15	pectinesterase-like [Quercus suber]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180932_c0_g1_i1:2-724(+)	8.06415635506447	0.00709717117015329	R_cType	gb|ABQ51220.1|	7.43e-15	40.984	56.28	R2R3-MYB transcription factor MYB4 [Picea glauca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180932_c0_g1_i1:2-724(+)	8.06415635506447	0.00709717117015329	R_cType	gb|ACA33843.1|	1.54e-12	40.437	53.55	R2R3-Myb4 transcription factor, partial [Pinus pinaster]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180932_c0_g1_i1:2-724(+)	8.06415635506447	0.00709717117015329	R_cType	gb|AAQ62540.1|	1.26e-11	40.625	51.88	R2R3-MYB transcription factor [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR181342_c1_g4_i3:3-512(-)	5.64300184028147	0.0206848615899062	R_cType	gb|OVA05012.1|	4.9e-68	61.538	75.15	Cytochrome P450 [Macleaya cordata]
